,BlindOrSighted,RandomInterceptByID,Scene,Condition,TrialNumber,Success,Delay,SoundType,NumOfOverlaps,OverlapRWVR,OverlapFP,VisualFeedback
3646,blind,4,scene3,noise_cancellation,2,1,5.433593800000001,RW_FOCUS,5,RW+VR,F+P,
3647,blind,4,scene3,noise_cancellation,2,1,0.733399999999996,VR_PERIPHERAL,2,VR,F+P,
3648,blind,4,scene3,noise_cancellation,2,1,0.8666960000000046,VR_FOCUS,5,RW+VR,F+P,
3649,blind,4,scene3,noise_cancellation,2,1,1.2050775000000016,RW_PERIPHERAL,3,RW+VR,F+P,
3650,blind,4,scene3,noise_cancellation,2,0,0.0,RW_FOCUS,4,RW+VR,F+P,
3651,blind,4,scene3,noise_cancellation,3,1,1.1352547200000003,RW_FOCUS,2,RW,F,
3652,blind,4,scene3,noise_cancellation,3,1,1.2333979999999993,RW_FOCUS,5,RW+VR,F+P,
3653,blind,4,scene3,noise_cancellation,3,1,0.7993170999999997,VR_FOCUS,6,RW+VR,F+P,
3654,blind,4,scene3,noise_cancellation,3,1,1.033692300000002,VR_PERIPHERAL,3,RW+VR,F+P,
3655,blind,4,scene3,noise_cancellation,3,1,1.3666998999999969,RW_PERIPHERAL,3,RW+VR,F+P,
3656,blind,4,scene3,noise_cancellation,3,1,1.3310539999999982,VR_FOCUS,6,RW+VR,F+P,
3657,blind,4,scene3,noise_cancellation,3,1,1.0000003000000035,VR_PERIPHERAL,4,RW+VR,F+P,
3658,blind,4,scene3,noise_cancellation,3,1,0.9331057999999999,VR_FOCUS,4,RW+VR,F+P,
3659,blind,4,scene3,noise_cancellation,3,1,0.9619150000000047,RW_FOCUS,6,RW+VR,F+P,
3660,blind,4,scene3,noise_cancellation,3,1,2.8334979999999987,VR_PERIPHERAL,4,RW+VR,F+P,
3661,blind,4,scene3,noise_cancellation,3,1,0.963379500000002,RW_PERIPHERAL,3,RW+VR,F+P,
3662,blind,4,scene3,noise_cancellation,3,1,1.4667975000000002,VR_PERIPHERAL,4,RW+VR,F+P,
3663,blind,4,scene3,noise_cancellation,3,1,3.600097999999999,RW_FOCUS,5,RW+VR,F+P,
3664,blind,4,scene3,noise_cancellation,3,1,1.038573900000003,VR_PERIPHERAL,4,RW+VR,F+P,
3665,blind,4,scene3,noise_cancellation,3,1,1.2646500000000032,VR_FOCUS,5,RW+VR,F+P,
3666,blind,4,scene3,noise_cancellation,3,1,2.336910000000003,RW_FOCUS,2,RW,F,
3667,blind,4,scene3,noise_cancellation,3,1,2.2666015999999996,RW_PERIPHERAL,4,RW+VR,F+P,
3668,blind,4,scene3,noise_cancellation,3,1,1.1332999999999984,RW_PERIPHERAL,4,RW+VR,F+P,
3669,blind,4,scene3,noise_cancellation,3,1,2.266599999999997,RW_FOCUS,4,RW+VR,F+P,
3670,blind,4,scene3,noise_cancellation,3,1,2.633300999999996,VR_FOCUS,4,RW+VR,F+P,
3671,blind,4,scene3,noise_cancellation,3,0,0.0,RW_PERIPHERAL,4,RW+VR,F+P,
3672,blind,4,scene3,noise_cancellation,3,0,0.0,VR_FOCUS,4,RW+VR,F+P,
3673,blind,4,scene3,noise_cancellation,4,1,1.7333992500000002,RW_FOCUS,4,RW+VR,F+P,
3674,blind,4,scene3,noise_cancellation,4,1,1.16699266,RW_PERIPHERAL,3,RW+VR,F+P,
3675,blind,4,scene3,noise_cancellation,4,1,11.667480699999999,VR_FOCUS,5,RW+VR,F+P,
3676,blind,4,scene3,noise_cancellation,4,1,5.233886999999999,RW_FOCUS,4,RW+VR,F+P,
3677,blind,4,scene3,noise_cancellation,4,1,0.8017579999999995,VR_FOCUS,4,RW+VR,F+P,
3678,blind,4,scene3,noise_cancellation,4,1,1.1000958999999995,VR_PERIPHERAL,3,RW+VR,F+P,
3679,blind,4,scene3,noise_cancellation,4,1,1.7333983999999987,RW_PERIPHERAL,4,RW+VR,F+P,
3680,blind,4,scene3,noise_cancellation,4,1,1.033204000000005,VR_PERIPHERAL,4,RW+VR,F+P,
3681,blind,4,scene3,noise_cancellation,4,1,3.8374035999999947,RW_FOCUS,6,RW+VR,F+P,
3682,blind,4,scene3,noise_cancellation,4,1,1.0000009999999975,VR_FOCUS,5,RW+VR,F+P,
3683,blind,4,scene3,noise_cancellation,4,1,1.131836100000001,VR_PERIPHERAL,3,RW+VR,F+P,
3684,blind,4,scene3,noise_cancellation,4,1,2.100098299999999,RW_PERIPHERAL,2,RW+VR,F+P,
3685,blind,4,scene3,noise_cancellation,4,1,0.8657230000000027,VR_FOCUS,5,RW+VR,F+P,
3686,blind,4,scene3,noise_cancellation,4,1,1.2377930000000035,VR_PERIPHERAL,4,RW+VR,F+P,
3687,blind,4,scene3,noise_cancellation,4,1,0.8002935999999998,VR_PERIPHERAL,4,RW+VR,F+P,
3688,blind,4,scene3,noise_cancellation,4,1,1.5000008000000022,RW_FOCUS,6,RW+VR,F+P,
3689,blind,4,scene3,noise_cancellation,4,1,1.1332999999999913,RW_PERIPHERAL,3,RW+VR,F+P,
3690,blind,4,scene3,noise_cancellation,4,1,1.233399300000002,RW_PERIPHERAL,3,RW+VR,F+P,
3691,blind,4,scene3,noise_cancellation,4,0,0.0,VR_FOCUS,5,RW+VR,F+P,
3692,blind,4,scene3,noise_cancellation,4,0,0.0,RW_FOCUS,4,RW+VR,F+P,
3693,blind,4,scene3,noise_cancellation,4,0,0.0,RW_FOCUS,4,RW+VR,F+P,
3694,blind,4,scene3,noise_cancellation,4,0,0.0,VR_FOCUS,3,RW+VR,F+P,
3695,blind,4,scene3,noise_cancellation,5,1,0.89990316,VR_FOCUS,4,RW+VR,F+P,
3696,blind,4,scene3,noise_cancellation,5,1,2.50488328,RW_PERIPHERAL,3,RW+VR,F+P,
3697,blind,4,scene3,noise_cancellation,5,1,0.7666021000000001,VR_FOCUS,5,RW+VR,F+P,
3698,blind,4,scene3,noise_cancellation,5,1,1.0668953000000023,RW_PERIPHERAL,3,RW+VR,F+P,
3699,blind,4,scene3,noise_cancellation,5,1,2.5668953000000023,RW_FOCUS,4,RW+VR,F+P,
3700,blind,4,scene3,noise_cancellation,5,1,1.0332039999999996,VR_PERIPHERAL,4,RW+VR,F+P,
3701,blind,4,scene3,noise_cancellation,5,1,0.9682622999999992,VR_PERIPHERAL,2,RW+VR,F+P,
3702,blind,4,scene3,noise_cancellation,5,1,0.8334960000000038,VR_FOCUS,2,RW+VR,F,
3703,blind,4,scene3,noise_cancellation,5,1,1.100096999999998,VR_PERIPHERAL,4,RW+VR,F+P,
3704,blind,4,scene3,noise_cancellation,5,1,5.567871600000004,RW_FOCUS,4,RW+VR,F+P,
3705,blind,4,scene3,noise_cancellation,5,1,2.1669899999999984,RW_PERIPHERAL,4,RW+VR,F+P,
3706,blind,4,scene3,noise_cancellation,5,1,3.233398300000001,RW_FOCUS,4,RW+VR,F+P,
3707,blind,4,scene3,noise_cancellation,5,1,1.7001944000000009,RW_PERIPHERAL,2,RW,F+P,
3708,blind,4,scene3,noise_cancellation,5,1,0.8662099999999953,VR_FOCUS,5,RW+VR,F+P,
3709,blind,4,scene3,noise_cancellation,5,1,1.3335000000000008,VR_FOCUS,3,RW+VR,F,
3710,blind,4,scene3,noise_cancellation,5,1,0.9335950000000004,VR_PERIPHERAL,4,RW+VR,F+P,
3711,blind,4,scene3,noise_cancellation,5,1,1.2719742000000025,RW_PERIPHERAL,4,RW+VR,F+P,
3712,blind,4,scene3,noise_cancellation,5,1,1.03369,RW_FOCUS,3,RW+VR,F+P,
3713,blind,4,scene3,noise_cancellation,5,1,1.1333000000000055,VR_PERIPHERAL,4,RW+VR,F+P,
3714,blind,4,scene3,noise_cancellation,5,0,0.0,VR_FOCUS,5,RW+VR,F+P,
3715,blind,4,scene3,noise_cancellation,5,0,0.0,RW_FOCUS,3,RW,F+P,
3716,blind,4,scene3,noise_cancellation,5,0,0.0,RW_FOCUS,8,RW+VR,F+P,
3717,blind,5,scene1,proxies_data,1,1,4.832520000000001,RW_PERIPHERAL,2,RW+VR,P,
3718,blind,5,scene1,proxies_data,1,1,1.0681150000000006,VR_FOCUS,2,VR,F+P,
3719,blind,5,scene1,proxies_data,1,1,1.9001468,RW_PERIPHERAL,2,RW,F+P,
3720,blind,5,scene1,proxies_data,1,1,1.1997079999999976,VR_FOCUS,3,RW+VR,F+P,
3721,blind,5,scene1,proxies_data,1,1,1.7016601999999992,RW_FOCUS,3,RW+VR,F+P,
3722,blind,5,scene1,proxies_data,1,1,1.0664060000000006,VR_FOCUS,1,VR,F,
3723,blind,5,scene1,proxies_data,1,1,1.2334000000000032,RW_PERIPHERAL,4,RW+VR,F+P,
3724,blind,5,scene1,proxies_data,1,1,1.1665030000000058,VR_PERIPHERAL,2,RW+VR,P,
3725,blind,5,scene1,proxies_data,1,1,1.037596999999998,VR_FOCUS,3,RW+VR,F+P,
3726,blind,5,scene1,proxies_data,1,1,1.3999033999999995,RW_FOCUS,3,RW+VR,F+P,
3727,blind,5,scene1,proxies_data,1,1,1.2683100000000014,VR_PERIPHERAL,3,RW+VR,F+P,
3728,blind,5,scene1,proxies_data,1,1,0.8015141999999997,VR_PERIPHERAL,1,VR,P,
3729,blind,5,scene1,proxies_data,1,1,0.9335960000000014,VR_PERIPHERAL,2,RW+VR,P,
3730,blind,5,scene1,proxies_data,1,1,2.3666979999999995,RW_FOCUS,2,RW,F+P,
3731,blind,5,scene1,proxies_data,1,1,1.0,RW_PERIPHERAL,4,RW+VR,F+P,
3732,blind,5,scene1,proxies_data,1,1,1.4682621000000005,RW_FOCUS,2,RW,F+P,
3733,blind,5,scene1,proxies_data,1,1,0.9663095000000013,RW_FOCUS,2,RW,F+P,
3734,blind,5,scene1,proxies_data,1,1,1.201660000000004,VR_PERIPHERAL,2,RW+VR,P,
3735,blind,5,scene1,proxies_data,1,1,1.2016604999999991,RW_PERIPHERAL,4,RW+VR,F+P,
3736,blind,5,scene1,proxies_data,1,1,1.03369,VR_FOCUS,1,VR,F,
3737,blind,5,scene1,proxies_data,2,1,1.100098,RW_PERIPHERAL,3,RW+VR,F+P,
3738,blind,5,scene1,proxies_data,2,1,0.7998055999999991,VR_FOCUS,2,RW+VR,F+P,
3739,blind,5,scene1,proxies_data,2,1,1.5332033000000003,VR_FOCUS,2,RW+VR,F+P,
3740,blind,5,scene1,proxies_data,2,1,0.9667975000000002,VR_PERIPHERAL,1,VR,P,
3741,blind,5,scene1,proxies_data,2,1,1.5332039999999978,RW_FOCUS,2,RW,F+P,
3742,blind,5,scene1,proxies_data,2,1,1.8999000000000024,RW_FOCUS,2,RW,F+P,
3743,blind,5,scene1,proxies_data,2,1,0.8686522999999937,VR_FOCUS,1,VR,F,
3744,blind,5,scene1,proxies_data,2,1,1.3334979999999987,RW_PERIPHERAL,3,RW,F+P,
3745,blind,5,scene1,proxies_data,2,1,1.166992999999998,VR_PERIPHERAL,3,RW+VR,F+P,
3746,blind,5,scene1,proxies_data,2,1,1.5673847000000052,RW_PERIPHERAL,2,RW+VR,F+P,
3747,blind,5,scene1,proxies_data,2,1,1.4335938999999982,RW_PERIPHERAL,4,RW+VR,F+P,
3748,blind,5,scene1,proxies_data,2,1,0.8667000000000016,VR_PERIPHERAL,2,RW+VR,P,
3749,blind,5,scene1,proxies_data,2,1,1.2670906999999971,RW_FOCUS,4,RW+VR,F+P,
3750,blind,5,scene1,proxies_data,2,1,1.3667000000000016,VR_FOCUS,2,RW+VR,F+P,
3751,blind,5,scene1,proxies_data,2,1,1.2666023000000024,RW_PERIPHERAL,3,RW+VR,F+P,
3752,blind,5,scene1,proxies_data,2,1,1.233396599999999,VR_FOCUS,3,RW+VR,F+P,
3753,blind,5,scene1,proxies_data,2,1,1.0361335999999994,RW_FOCUS,2,RW,F+P,
3754,blind,5,scene1,proxies_data,2,0,0.0,RW_FOCUS,2,RW,F+P,
3755,blind,5,scene1,proxies_data,2,0,0.0,VR_PERIPHERAL,2,RW+VR,P,
3756,blind,5,scene1,proxies_data,3,1,1.4667969999999997,RW_PERIPHERAL,2,RW+VR,P,
3757,blind,5,scene1,proxies_data,3,1,1.0332030000000003,VR_FOCUS,3,RW+VR,F+P,
3758,blind,5,scene1,proxies_data,3,1,1.0332033999999979,VR_PERIPHERAL,2,RW+VR,P,
3759,blind,5,scene1,proxies_data,3,1,1.0000008000000022,VR_FOCUS,2,RW+VR,F,
3760,blind,5,scene1,proxies_data,3,1,4.933593100000003,RW_PERIPHERAL,3,RW+VR,F+P,
3761,blind,5,scene1,proxies_data,3,1,1.4023447000000004,VR_PERIPHERAL,3,RW+VR,F+P,
3762,blind,5,scene1,proxies_data,3,1,1.0336920000000003,VR_PERIPHERAL,3,RW+VR,P,
3763,blind,5,scene1,proxies_data,3,1,1.233398600000001,RW_FOCUS,2,RW+VR,F,
3764,blind,5,scene1,proxies_data,3,1,2.3334970000000013,RW_FOCUS,4,RW+VR,F+P,
3765,blind,5,scene1,proxies_data,3,1,1.5000006,VR_PERIPHERAL,3,RW+VR,F+P,
3766,blind,5,scene1,proxies_data,3,1,0.9331056999999987,VR_PERIPHERAL,2,VR,F+P,
3767,blind,5,scene1,proxies_data,3,1,1.3666993000000005,RW_PERIPHERAL,3,RW+VR,F+P,
3768,blind,5,scene1,proxies_data,3,1,1.0664060000000006,RW_FOCUS,3,RW+VR,F+P,
3769,blind,5,scene1,proxies_data,3,1,1.4003900000000016,RW_PERIPHERAL,3,RW+VR,F+P,
3770,blind,5,scene1,proxies_data,3,1,1.0664061999999959,VR_FOCUS,4,RW+VR,F+P,
3771,blind,5,scene1,proxies_data,3,1,1.1333012999999994,VR_FOCUS,2,VR,F+P,
3772,blind,5,scene1,proxies_data,3,1,2.1000999999999976,RW_FOCUS,3,RW+VR,F+P,
3773,blind,5,scene1,proxies_data,3,0,0.0,RW_PERIPHERAL,5,RW+VR,F+P,
3774,blind,5,scene1,proxies_data,3,0,0.0,VR_FOCUS,4,RW+VR,F+P,
3775,blind,5,scene1,proxies_data,3,0,0.0,RW_FOCUS,2,RW,F+P,
3776,blind,5,scene1,proxies_data,4,1,1.6333005599999995,RW_PERIPHERAL,2,RW+VR,P,
3777,blind,5,scene1,proxies_data,4,1,1.733399399999998,RW_FOCUS,2,RW+VR,F,
3778,blind,5,scene1,proxies_data,4,1,1.2666018,RW_PERIPHERAL,4,RW+VR,F+P,
3779,blind,5,scene1,proxies_data,4,1,0.8334963999999978,VR_PERIPHERAL,4,RW+VR,F+P,
3780,blind,5,scene1,proxies_data,4,1,0.6015629999999987,RW_PERIPHERAL,3,RW+VR,F+P,
3781,blind,5,scene1,proxies_data,4,1,0.8666997999999992,VR_PERIPHERAL,3,RW+VR,F+P,
3782,blind,5,scene1,proxies_data,4,1,0.933105299999994,VR_FOCUS,2,RW+VR,F+P,
3783,blind,5,scene1,proxies_data,4,1,0.8666997999999992,VR_PERIPHERAL,3,RW+VR,F+P,
3784,blind,5,scene1,proxies_data,4,1,0.9707033999999979,RW_PERIPHERAL,4,RW+VR,F+P,
3785,blind,5,scene1,proxies_data,4,1,0.8662100000000024,VR_PERIPHERAL,4,RW+VR,F+P,
3786,blind,5,scene1,proxies_data,4,1,1.0346682999999999,VR_PERIPHERAL,2,RW+VR,P,
3787,blind,5,scene1,proxies_data,4,1,0.8999029999999983,RW_FOCUS,3,RW+VR,F+P,
3788,blind,5,scene1,proxies_data,4,1,0.766604000000001,RW_FOCUS,2,RW,F+P,
3789,blind,5,scene1,proxies_data,4,1,1.5664060000000006,RW_PERIPHERAL,3,RW+VR,F+P,
3790,blind,5,scene1,proxies_data,4,1,1.1665039999999962,RW_FOCUS,3,RW+VR,F+P,
3791,blind,5,scene1,proxies_data,4,1,1.0336913999999986,VR_FOCUS,2,RW+VR,F,
3792,blind,5,scene1,proxies_data,4,1,1.1689460999999994,VR_FOCUS,2,VR,F+P,
3793,blind,5,scene1,proxies_data,4,1,0.9331040000000002,VR_FOCUS,3,RW+VR,F+P,
3794,blind,5,scene1,proxies_data,4,1,1.0000008000000022,VR_FOCUS,3,RW+VR,F+P,
3795,blind,5,scene1,proxies_data,4,1,0.802736000000003,RW_FOCUS,2,RW+VR,F+P,
3796,blind,5,scene1,proxies_data,5,1,1.5,VR_FOCUS,1,VR,F,
3797,blind,5,scene1,proxies_data,5,1,1.2666018,RW_FOCUS,2,RW,F+P,
3798,blind,5,scene1,proxies_data,5,1,1.0664063999999982,RW_FOCUS,2,RW,F+P,
3799,blind,5,scene1,proxies_data,5,1,1.0664060000000006,VR_PERIPHERAL,1,VR,P,
3800,blind,5,scene1,proxies_data,5,1,1.0000001000000012,VR_FOCUS,5,RW+VR,F+P,
3801,blind,5,scene1,proxies_data,5,1,0.9335944000000005,RW_PERIPHERAL,2,RW,F+P,
3802,blind,5,scene1,proxies_data,5,1,0.9667973000000032,VR_FOCUS,2,RW+VR,F+P,
3803,blind,5,scene1,proxies_data,5,1,1.233398000000001,RW_FOCUS,3,RW+VR,F+P,
3804,blind,5,scene1,proxies_data,5,1,0.8002930000000035,VR_FOCUS,3,RW+VR,F+P,
3805,blind,5,scene1,proxies_data,5,1,1.0000002000000023,RW_PERIPHERAL,4,RW+VR,F+P,
3806,blind,5,scene1,proxies_data,5,1,1.0712897999999953,VR_PERIPHERAL,3,RW+VR,F+P,
3807,blind,5,scene1,proxies_data,5,1,1.0664064999999994,VR_PERIPHERAL,3,RW+VR,F+P,
3808,blind,5,scene1,proxies_data,5,1,1.033203499999999,VR_PERIPHERAL,4,RW+VR,F+P,
3809,blind,5,scene1,proxies_data,5,1,0.9667962999999986,VR_FOCUS,3,RW+VR,F+P,
3810,blind,5,scene1,proxies_data,5,1,1.0668959999999998,RW_PERIPHERAL,4,RW+VR,F+P,
3811,blind,5,scene1,proxies_data,5,1,1.2001933999999963,RW_FOCUS,2,RW,F+P,
3812,blind,5,scene1,proxies_data,5,0,0.0,RW_PERIPHERAL,3,RW+VR,F+P,
3813,blind,5,scene1,proxies_data,5,0,0.0,VR_PERIPHERAL,4,RW+VR,F+P,
3814,blind,5,scene1,proxies_data,5,0,0.0,RW_FOCUS,5,RW+VR,F+P,
3815,blind,5,scene1,proxies_data,5,0,0.0,RW_PERIPHERAL,6,RW+VR,F+P,
3816,blind,5,scene1,baseline,1,1,1.7333989999999995,RW_PERIPHERAL,4,RW+VR,F+P,
3817,blind,5,scene1,baseline,1,1,1.4331060999999998,VR_FOCUS,3,RW+VR,F+P,
3818,blind,5,scene1,baseline,1,1,1.000489100000003,VR_PERIPHERAL,2,RW+VR,P,
3819,blind,5,scene1,baseline,1,1,2.4335936999999994,RW_PERIPHERAL,5,RW+VR,F+P,
3820,blind,5,scene1,baseline,1,1,1.6665030000000023,RW_FOCUS,2,RW,F+P,
3821,blind,5,scene1,baseline,1,1,0.8330069000000009,RW_PERIPHERAL,2,RW+VR,P,
3822,blind,5,scene1,baseline,1,1,1.2998043999999993,RW_FOCUS,1,RW,F,
3823,blind,5,scene1,baseline,1,1,1.0000006,VR_PERIPHERAL,2,VR,F+P,
3824,blind,5,scene1,baseline,1,1,1.3002929999999964,RW_PERIPHERAL,3,RW+VR,F+P,
3825,blind,5,scene1,baseline,1,1,1.6000977000000063,RW_FOCUS,2,RW,F+P,
3826,blind,5,scene1,baseline,1,1,1.1005861999999986,VR_PERIPHERAL,3,RW+VR,F+P,
3827,blind,5,scene1,baseline,1,1,1.0332039999999978,VR_FOCUS,3,RW+VR,F+P,
3828,blind,5,scene1,baseline,1,1,0.8999039999999994,VR_PERIPHERAL,1,VR,P,
3829,blind,5,scene1,baseline,1,1,1.1333012999999994,VR_FOCUS,1,VR,F,
3830,blind,5,scene1,baseline,1,1,1.8999033000000018,RW_PERIPHERAL,3,RW+VR,F+P,
3831,blind,5,scene1,baseline,1,1,1.3671877999999964,VR_PERIPHERAL,2,RW+VR,P,
3832,blind,5,scene1,baseline,1,0,0.0,RW_FOCUS,2,RW,F+P,
3833,blind,5,scene1,baseline,1,0,0.0,RW_FOCUS,3,RW+VR,F+P,
3834,blind,5,scene1,baseline,1,0,0.0,VR_FOCUS,3,RW+VR,F+P,
3835,blind,5,scene1,baseline,1,0,0.0,VR_FOCUS,3,RW+VR,F+P,
3836,blind,5,scene1,baseline,2,1,0.9667969999999997,VR_PERIPHERAL,1,VR,P,
3837,blind,5,scene1,baseline,2,1,1.3999024999999996,VR_FOCUS,3,RW+VR,F+P,
3838,blind,5,scene1,baseline,2,1,1.0322271,VR_PERIPHERAL,2,RW+VR,P,
3839,blind,5,scene1,baseline,2,1,1.5004890000000017,RW_PERIPHERAL,3,RW+VR,F+P,
3840,blind,5,scene1,baseline,2,1,1.0664067,RW_PERIPHERAL,4,RW+VR,F+P,
3841,blind,5,scene1,baseline,2,1,2.133301399999997,RW_PERIPHERAL,2,RW+VR,P,
3842,blind,5,scene1,baseline,2,1,1.2656238000000002,VR_FOCUS,1,VR,F,
3843,blind,5,scene1,baseline,2,1,2.0332049999999953,RW_FOCUS,4,RW+VR,F+P,
3844,blind,5,scene1,baseline,2,1,1.3666994000000017,VR_FOCUS,1,VR,F,
3845,blind,5,scene1,baseline,2,1,1.2333993999999997,VR_FOCUS,2,RW+VR,F,
3846,blind,5,scene1,baseline,2,1,1.5,VR_PERIPHERAL,3,RW+VR,F+P,
3847,blind,5,scene1,baseline,2,1,1.5332049999999953,RW_PERIPHERAL,3,RW+VR,F+P,
3848,blind,5,scene1,baseline,2,1,3.1333000000000055,RW_PERIPHERAL,2,RW,F+P,
3849,blind,5,scene1,baseline,2,0,0.0,RW_FOCUS,3,RW+VR,F+P,
3850,blind,5,scene1,baseline,2,0,0.0,RW_FOCUS,3,RW+VR,F+P,
3851,blind,5,scene1,baseline,2,0,0.0,RW_FOCUS,3,RW+VR,F+P,
3852,blind,5,scene1,baseline,2,0,0.0,VR_PERIPHERAL,3,RW+VR,F+P,
3853,blind,5,scene1,baseline,2,0,0.0,VR_FOCUS,4,RW+VR,F+P,
3854,blind,5,scene1,baseline,2,0,0.0,VR_PERIPHERAL,2,RW+VR,F+P,
3855,blind,5,scene1,baseline,2,0,0.0,RW_FOCUS,3,RW+VR,F+P,
3856,blind,5,scene1,baseline,3,1,1.2333987200000003,RW_PERIPHERAL,2,RW,F+P,
3857,blind,5,scene1,baseline,3,1,1.1997073,VR_PERIPHERAL,3,RW+VR,F+P,
3858,blind,5,scene1,baseline,3,1,1.1669912999999994,VR_PERIPHERAL,1,VR,P,
3859,blind,5,scene1,baseline,3,1,3.4667972999999996,RW_PERIPHERAL,3,RW+VR,F+P,
3860,blind,5,scene1,baseline,3,1,1.4331059999999987,VR_FOCUS,2,RW+VR,F,
3861,blind,5,scene1,baseline,3,1,0.7670900000000032,VR_PERIPHERAL,2,RW+VR,P,
3862,blind,5,scene1,baseline,3,1,0.7670900000000032,RW_FOCUS,2,RW,F+P,
3863,blind,5,scene1,baseline,3,1,1.0683599999999984,VR_PERIPHERAL,2,RW+VR,P,
3864,blind,5,scene1,baseline,3,1,1.2001960999999994,RW_FOCUS,4,RW+VR,F+P,
3865,blind,5,scene1,baseline,3,1,1.4667969999999997,VR_FOCUS,3,RW+VR,F+P,
3866,blind,5,scene1,baseline,3,1,1.5668939999999978,RW_PERIPHERAL,4,RW+VR,F+P,
3867,blind,5,scene1,baseline,3,1,1.2334000000000032,RW_PERIPHERAL,2,RW+VR,P,
3868,blind,5,scene1,baseline,3,1,1.7998055999999991,RW_PERIPHERAL,3,RW+VR,F+P,
3869,blind,5,scene1,baseline,3,1,1.1665040999999974,VR_FOCUS,2,RW+VR,F+P,
3870,blind,5,scene1,baseline,3,1,0.7998064000000014,RW_FOCUS,2,RW,F+P,
3871,blind,5,scene1,baseline,3,1,1.166505800000003,VR_FOCUS,1,VR,F,
3872,blind,5,scene1,baseline,3,0,0.0,VR_FOCUS,3,RW+VR,F+P,
3873,blind,5,scene1,baseline,3,0,0.0,RW_FOCUS,3,RW+VR,F+P,
3874,blind,5,scene1,baseline,3,0,0.0,RW_FOCUS,2,RW+VR,F,
3875,blind,5,scene1,baseline,3,0,0.0,VR_PERIPHERAL,2,RW+VR,P,
3876,blind,5,scene1,baseline,4,1,1.4033200000000008,VR_FOCUS,1,VR,F,
3877,blind,5,scene1,baseline,4,1,1.366699800000001,RW_PERIPHERAL,4,RW+VR,F+P,
3878,blind,5,scene1,baseline,4,1,1.3667000000000016,VR_FOCUS,2,RW+VR,F+P,
3879,blind,5,scene1,baseline,4,1,1.0000008000000022,RW_PERIPHERAL,2,RW+VR,P,
3880,blind,5,scene1,baseline,4,1,1.1718758999999999,RW_PERIPHERAL,3,RW+VR,F+P,
3881,blind,5,scene1,baseline,4,1,1.0029297999999969,VR_PERIPHERAL,3,RW+VR,F+P,
3882,blind,5,scene1,baseline,4,1,1.3696300000000008,RW_PERIPHERAL,4,RW+VR,F+P,
3883,blind,5,scene1,baseline,4,1,1.2016599999999968,VR_FOCUS,3,RW+VR,F+P,
3884,blind,5,scene1,baseline,4,1,1.3999000000000024,RW_PERIPHERAL,2,RW+VR,F+P,
3885,blind,5,scene1,baseline,4,1,1.1357440000000025,VR_PERIPHERAL,2,RW+VR,F+P,
3886,blind,5,scene1,baseline,4,1,1.3666988,RW_FOCUS,2,RW,F+P,
3887,blind,5,scene1,baseline,4,1,1.3334960000000002,RW_FOCUS,1,RW,F,
3888,blind,5,scene1,baseline,4,1,1.3999032000000007,RW_FOCUS,3,RW+VR,F+P,
3889,blind,5,scene1,baseline,4,1,1.6665022999999977,VR_PERIPHERAL,2,RW+VR,P,
3890,blind,5,scene1,baseline,4,1,1.5332049999999953,VR_FOCUS,2,RW+VR,F+P,
3891,blind,5,scene1,baseline,4,1,1.1665039999999998,VR_PERIPHERAL,2,RW+VR,P,
3892,blind,5,scene1,baseline,4,1,1.233399999999996,VR_FOCUS,1,VR,F,
3893,blind,5,scene1,baseline,4,1,0.8999026999999984,RW_FOCUS,2,RW+VR,F+P,
3894,blind,5,scene1,baseline,4,1,0.9375,VR_PERIPHERAL,2,RW+VR,P,
3895,blind,5,scene1,baseline,4,1,1.4331066999999962,RW_FOCUS,3,RW+VR,F+P,
3896,blind,5,scene1,baseline,5,1,1.2333979999999993,RW_FOCUS,2,RW,F+P,
3897,blind,5,scene1,baseline,5,1,1.0000004000000011,VR_FOCUS,2,RW+VR,F+P,
3898,blind,5,scene1,baseline,5,1,1.7026374000000004,VR_FOCUS,2,VR,F+P,
3899,blind,5,scene1,baseline,5,1,0.733398600000001,RW_FOCUS,2,RW,F+P,
3900,blind,5,scene1,baseline,5,1,1.1000979999999991,VR_PERIPHERAL,3,RW+VR,F+P,
3901,blind,5,scene1,baseline,5,1,3.267089000000002,RW_PERIPHERAL,4,RW+VR,F+P,
3902,blind,5,scene1,baseline,5,1,1.5336929999999995,RW_PERIPHERAL,4,RW+VR,F+P,
3903,blind,5,scene1,baseline,5,1,1.200196,RW_PERIPHERAL,3,RW+VR,F+P,
3904,blind,5,scene1,baseline,5,1,1.8334963999999978,RW_PERIPHERAL,2,RW,F+P,
3905,blind,5,scene1,baseline,5,1,0.9335941999999982,VR_FOCUS,3,RW+VR,F+P,
3906,blind,5,scene1,baseline,5,1,1.3002938999999998,VR_PERIPHERAL,3,RW+VR,F+P,
3907,blind,5,scene1,baseline,5,1,1.1665050000000008,VR_PERIPHERAL,1,VR,P,
3908,blind,5,scene1,baseline,5,1,1.033203400000005,VR_FOCUS,3,RW+VR,F+P,
3909,blind,5,scene1,baseline,5,1,0.7700196999999989,VR_PERIPHERAL,2,VR,F+P,
3910,blind,5,scene1,baseline,5,1,0.6665025,RW_FOCUS,2,RW,F+P,
3911,blind,5,scene1,baseline,5,1,1.0664060000000006,RW_PERIPHERAL,3,RW+VR,F+P,
